datetime,close
2020-06-05,121.56
2020-06-08,121.24
2020-06-09,121.35
2020-06-10,121.16
2020-06-11,120.09
2020-06-12,117.74
2020-06-15,118.08
2020-06-16,119.65
2020-06-17,119.03
2020-06-18,117.99
2020-06-19,119.85
2020-06-22,121.68
2020-06-23,121.07
2020-06-24,120.3
2020-06-25,119.71
2020-06-26,118.32
2020-06-29,119.06
2020-06-30,119.78
2020-07-01,119.69
2020-07-02,119.21
2020-07-06,118.89
2020-07-07,126.95
2020-07-08,124.44
2020-07-09,127.75
2020-07-10,130.67999
2020-07-13,129.52
2020-07-14,132.00999
2020-07-15,132.0
2020-07-16,132.2
2020-07-17,131.74001
2020-07-20,131.47
2020-07-21,132.33
2020-07-22,132.66
2020-07-23,131.64
2020-07-24,131.24001
2020-07-27,131.21001
2020-07-28,131.75999
2020-07-29,130.69
2020-07-30,130.12
2020-07-31,129.39999
2020-08-03,129.3
2020-08-04,131.64
2020-08-05,129.81
2020-08-06,129.35001
2020-08-07,129.97
2020-08-10,131.88
2020-08-11,130.2
2020-08-12,131.89
2020-08-13,131.85001
2020-08-14,132.60001
2020-08-17,135.60001
2020-08-18,134.71001
2020-08-19,132.41
2020-08-20,130.57001
2020-08-21,131.63
2020-08-24,131.33
2020-08-25,130.63
2020-08-26,130.7
2020-08-27,136.63
2020-08-28,140.3
2020-08-31,138.85001
2020-09-01,147.59
2020-09-02,147.67999
2020-09-03,144.53999
2020-09-04,142.83
2020-09-08,138.45
2020-09-09,139.89
2020-09-10,136.81
2020-09-11,136.7
2020-09-14,137.32001
2020-09-15,137.36
2020-09-16,136.25999
2020-09-17,136.69
2020-09-18,135.28999
2020-09-21,137.07001
2020-09-22,138.31
2020-09-23,135.99001
2020-09-24,136.7
2020-09-25,137.27
2020-09-28,137.25
2020-09-29,137.14
2020-09-30,139.91
2020-10-01,143.08
2020-10-02,140.5
2020-10-05,141.8
2020-10-06,140.63
2020-10-07,140.89
2020-10-08,141.36
2020-10-09,142.78
2020-10-12,144.25
2020-10-13,146.23
2020-10-14,143.94
2020-10-15,144.53
2020-10-16,144.71001
2020-10-19,142.95
2020-10-20,143.89999
2020-10-21,144.39999
2020-10-22,143.55
2020-10-23,143.85001
2020-10-26,142.16
2020-10-27,142.87
2020-10-28,140.03999
2020-10-29,139.92
2020-10-30,138.75
2020-11-02,140.39999
2020-11-03,142.78
2020-11-04,141.96001
2020-11-05,143.47
2020-11-06,145.77
2020-11-09,143.53999
2020-11-10,145.56
2020-11-11,147.98
2020-11-12,148.23
2020-11-13,150.53999
2020-11-16,152.44
2020-11-17,149.37
2020-11-18,149.09
2020-11-19,152.12
2020-11-20,150.24001
2020-11-23,150.92999
2020-11-24,151.36
2020-11-25,151.83
2020-11-27,151.60001
2020-11-30,152.78999
2020-12-01,152.64
2020-12-02,150.52
2020-12-03,149.3
