datetime,close
2020-06-05,7.34
2020-06-08,7.53
2020-06-09,7.24
2020-06-10,6.81
2020-06-11,6.13
2020-06-12,6.46
2020-06-15,6.5
2020-06-16,6.55
2020-06-17,6.33
2020-06-18,6.33
2020-06-19,6.23
2020-06-22,6.28
2020-06-23,6.15
2020-06-24,5.95
2020-06-25,6.03
2020-06-26,5.91
2020-06-29,6.01
2020-06-30,6.08
2020-07-01,5.98
2020-07-02,6.05
2020-07-06,6.19
2020-07-07,6.12
2020-07-08,6.09
2020-07-09,5.84
2020-07-10,6.1
2020-07-13,6.06
2020-07-14,6.36
2020-07-15,6.74
2020-07-16,6.86
2020-07-17,6.8
2020-07-20,6.66
2020-07-21,6.68
2020-07-22,6.84
2020-07-23,6.98
2020-07-24,6.88
2020-07-27,6.93
2020-07-28,7.01
2020-07-29,6.92
2020-07-30,6.74
2020-07-31,6.61
2020-08-03,6.69
2020-08-04,6.86
2020-08-05,6.96
2020-08-06,6.93
2020-08-07,6.86
2020-08-10,7.09
2020-08-11,7.23
2020-08-12,7.11
2020-08-13,7.03
2020-08-14,7.04
2020-08-17,6.98
2020-08-18,6.89
2020-08-19,6.87
2020-08-20,6.84
2020-08-21,6.66
2020-08-24,6.98
2020-08-25,6.94
2020-08-26,6.82
2020-08-27,6.91
2020-08-28,6.94
2020-08-31,6.82
2020-09-01,6.83
2020-09-02,6.95
2020-09-03,6.82
2020-09-04,6.9
2020-09-08,7.03
2020-09-09,6.97
2020-09-10,6.91
2020-09-11,7.0
2020-09-14,7.12
2020-09-15,7.04
2020-09-16,7.02
2020-09-17,7.28
2020-09-18,7.23
2020-09-21,6.87
2020-09-22,6.78
2020-09-23,6.64
2020-09-24,6.66
2020-09-25,6.51
2020-09-28,6.69
2020-09-29,6.6
2020-09-30,6.66
2020-10-01,6.75
2020-10-02,6.89
2020-10-05,7.02
2020-10-06,6.98
2020-10-07,7.23
2020-10-08,7.35
2020-10-09,7.25
2020-10-12,7.67
2020-10-13,7.76
2020-10-14,7.57
2020-10-15,7.62
2020-10-16,7.67
2020-10-19,7.59
2020-10-20,7.74
2020-10-21,7.85
2020-10-22,8.21
2020-10-23,8.16
2020-10-26,8.03
2020-10-27,7.92
2020-10-28,7.7
2020-10-29,7.9
2020-10-30,7.73
2020-11-02,7.71
2020-11-03,7.88
2020-11-04,7.64
2020-11-05,7.99
2020-11-06,7.79
2020-11-09,8.2
2020-11-10,8.38
2020-11-11,8.33
2020-11-12,8.21
2020-11-13,8.54
2020-11-16,8.8
2020-11-17,8.75
2020-11-18,8.82
2020-11-19,8.82
2020-11-20,8.74
2020-11-23,8.86
2020-11-24,9.45
2020-11-25,9.08
2020-11-27,9.09
2020-11-30,9.08
2020-12-01,9.24
2020-12-02,9.2
2020-12-03,9.21
2020-12-04,9.34
2020-12-07,9.22
2020-12-08,9.25
2020-12-09,9.45
2020-12-10,9.12
2020-12-11,9.02
2020-12-14,8.91
2020-12-15,9.15
2020-12-16,9.04
2020-12-17,9.08
2020-12-18,8.95
2020-12-21,8.93
2020-12-22,8.79
2020-12-23,8.99
2020-12-24,8.86
2020-12-28,8.89
2020-12-29,8.82
2020-12-30,8.86
2020-12-31,8.79
