datetime,close
2020-06-05,42.41
2020-06-08,48.69
2020-06-09,44.64
2020-06-10,39.72
2020-06-11,33.32
2020-06-12,39.66
2020-06-15,39.0
2020-06-16,40.21
2020-06-17,39.25
2020-06-18,39.34
2020-06-19,36.84
2020-06-22,36.54
2020-06-23,36.08
2020-06-24,33.07
2020-06-25,34.69
2020-06-26,32.89
2020-06-29,35.27
2020-06-30,34.61
2020-07-01,34.45
2020-07-02,34.14
2020-07-06,35.21
2020-07-07,32.55
2020-07-08,32.53
2020-07-09,30.17
2020-07-10,32.67
2020-07-13,31.76
2020-07-14,31.74
2020-07-15,36.37
2020-07-16,34.49
2020-07-17,33.92
2020-07-20,32.33
2020-07-21,33.07
2020-07-22,31.67
2020-07-23,33.23
2020-07-24,32.88
2020-07-27,32.42
2020-07-28,33.46
2020-07-29,32.57
2020-07-30,31.74
2020-07-31,31.38
2020-08-03,31.87
2020-08-04,32.29
2020-08-05,33.73
2020-08-06,34.4
2020-08-07,34.33
2020-08-10,37.54
2020-08-11,36.83
2020-08-12,36.4
2020-08-13,35.81
2020-08-14,36.18
2020-08-17,34.4
2020-08-18,33.98
2020-08-19,34.44
2020-08-20,34.05
2020-08-21,33.04
2020-08-24,36.32
2020-08-25,35.22
2020-08-26,34.25
2020-08-27,36.22
2020-08-28,37.34
2020-08-31,36.0
2020-09-01,36.01
2020-09-02,36.89
2020-09-03,37.4
2020-09-04,38.21
2020-09-08,37.28
2020-09-09,36.03
2020-09-10,36.45
2020-09-11,36.07
2020-09-14,36.74
2020-09-15,36.8
2020-09-16,38.3
2020-09-17,38.35
2020-09-18,36.97
2020-09-21,33.79
2020-09-22,34.07
2020-09-23,33.08
2020-09-24,32.74
2020-09-25,34.2
2020-09-28,35.94
2020-09-29,34.51
2020-09-30,34.75
2020-10-01,35.18
2020-10-02,36.01
2020-10-05,36.2
2020-10-06,34.88
2020-10-07,36.38
2020-10-08,37.0
2020-10-09,37.12
2020-10-12,36.38
2020-10-13,35.26
2020-10-14,35.61
2020-10-15,34.25
2020-10-16,34.16
2020-10-19,35.5
2020-10-20,36.06
2020-10-21,35.54
2020-10-22,37.24
2020-10-23,38.01
2020-10-26,35.34
2020-10-27,34.17
2020-10-28,32.6
2020-10-29,33.57
2020-10-30,33.86
2020-11-02,33.78
2020-11-03,34.02
2020-11-04,33.34
2020-11-05,35.35
2020-11-06,34.68
2020-11-09,41.32
2020-11-10,40.05
2020-11-11,38.51
2020-11-12,36.85
2020-11-13,38.99
2020-11-16,41.0
2020-11-17,40.6
2020-11-18,41.05
2020-11-19,40.94
2020-11-20,39.9
2020-11-23,40.93
2020-11-24,44.96
2020-11-25,45.64
